player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
511,25-26-europa-league-fenerbahçe-vs-nottingham-forest,90,0,0,1,0.04,0.01,0,0,0,1,76,54,93.0,0.0,5,0,0.0,5,83.0,3,2,2,1,9,4,0,5,0,3,100.0,2,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,25-26-europa-league-fenerbahçe-vs-nottingham-forest,90,0,0,1,0.03,0.05,0,0,0,1,83,51,96.0,0.0,8,1,25.0,0,0.0,7,1,5,0,5,3,2,8,4,7,64.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,25-26-europa-league-fenerbahçe-vs-nottingham-forest,45,0,0,1,0.03,0.17,0,0,0,5,32,15,79.0,0.0,0,2,67.0,0,0.0,0,1,5,0,0,0,1,3,6,3,38.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,25-26-europa-league-fenerbahçe-vs-nottingham-forest,90,0,0,3,0.12,0.05,0,0,0,6,104,67,91.0,1.0,6,0,0.0,2,40.0,3,3,10,0,1,1,0,8,6,8,62.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,25-26-europa-league-fenerbahçe-vs-nottingham-forest,84,0,0,1,0.03,0.06,0,0,0,1,63,44,92.0,1.0,7,0,0.0,1,50.0,2,1,4,1,1,0,2,6,7,4,44.0,2,50.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,84,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,25-26-europa-league-fenerbahçe-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,25-26-europa-league-fenerbahçe-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,25-26-europa-league-fenerbahçe-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,25-26-europa-league-fenerbahçe-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,25-26-europa-league-fenerbahçe-vs-nottingham-forest,45,0,0,0,0.0,0.0,0,0,0,0,42,31,84.0,0.0,4,0,0.0,3,100.0,2,0,5,0,0,0,1,2,1,2,67.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,46,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
