id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
557,a,,,4.3,604,350.0,0,0.0,-2,2.0,0.1,540,192.0,0,0,0.0,637.0,240.0,0,0,0.0,566.0,196.0,0.0,0.0,0.0,6890,245,9187,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,231.0,0.0,625.0,236.0,0.0,597.0,223.0,0.0,629.0,232.0,,,,23,,Harrison,Jones,H.Jones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
774,a,,,4.0,665,166.0,0,0.0,0,0.0,0.0,726,247.0,0,0,0.0,566.0,210.0,0,0,0.0,479.0,190.0,0.0,0.0,0.0,694,149,256,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,210.0,0.0,550.0,210.0,0.0,515.0,204.0,0.0,557.0,209.0,,,,23,,Jenson,Jones,Jenson Jones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
639,u,0.0,0.0,4.0,702,187.0,0,0.0,0,0.0,0.0,746,254.0,0,0,0.0,597.0,225.0,0,0,0.0,512.0,207.0,0.0,0.0,0.0,0,0,856,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,225.0,0.0,581.0,225.0,0.0,547.0,220.0,0.0,588.0,224.0,,,,23,,Bastien,Meupiyou Menadjou,Meupiyou,On loan to FC Alverca,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
640,a,100.0,100.0,4.0,722,206.0,0,0.0,0,0.0,0.4,277,105.0,1,0,1.0,438.0,163.0,0,3,0.2,358.0,131.0,0.0,0.2,0.0,8662,253,87555,442,0.2,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,481.0,172.0,0.1,465.0,170.0,0.0,564.0,236.0,0.0,605.0,240.0,,,,23,,Pedro,Cardoso de Lima,Pedro Lima,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
641,u,0.0,0.0,3.9,762,223.0,0,0.0,-1,1.0,1.1,183,72.0,0,0,0.0,544.0,199.0,0,0,0.0,457.0,179.0,0.0,0.0,0.0,85684,0,137679,3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,199.0,0.0,526.0,199.0,0.0,489.0,191.0,0.0,535.0,198.0,,,,23,,Alfie,Pond,Pond,has joined Crewe Alexandra on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
648,u,0.0,0.0,5.3,198,123.0,0,0.0,-2,2.0,0.0,615,237.0,38,0,2.9,201.0,85.0,1,131,0.0,765.0,337.0,0.0,7.2,0.0,19177,0,22829,104,0.0,0.0,1.64,0.38,2.02,13.36,0.17,0.04,0.21,1.38,163.6,256.0,110.0,61.8,287.0,166.0,196.0,102.0,61.0,42.1,235.0,115.0,,,,23,,Marshall,Munetsi,Munetsi,has joined Paris FC on loan for the rest of the season.,,872,1,2,0,19,0,0,0,2,0,0,9,80,,,,0.0,0.0,1.96,0.93,8.26,21,39,20
650,a,100.0,75.0,4.3,593,345.0,0,0.0,-2,2.0,0.2,357,119.0,2,0,1.0,442.0,195.0,0,4,0.2,362.0,162.0,0.0,0.5,0.0,30669,320,45718,709,0.2,-0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.8,3.2,461.0,212.0,0.3,461.0,224.0,0.0,590.0,219.0,0.4,473.0,217.0,,,,23,,Tawanda,Chirewa,Chirewa,,,25,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,14.4,2,1,1
767,a,,,4.5,489,300.0,0,0.0,0,0.0,0.0,763,330.0,0,0,0.0,726.0,303.0,0,0,0.0,672.0,269.0,0.0,0.0,0.0,734,55,394,53,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,302.0,0.0,720.0,302.0,0.0,702.0,296.0,0.0,724.0,301.0,,,,23,,Luke,Rawlings,Rawlings,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
4,a,,,3.9,765,89.0,0,0.0,-1,1.0,0.2,343,50.0,0,0,0.0,547.0,56.0,0,0,0.0,460.0,50.0,0.0,0.0,0.0,32326,261,29654,863,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,56.0,0.0,529.0,43.0,0.0,492.0,28.0,0.0,538.0,56.0,,,,23,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
725,a,100.0,75.0,5.1,235,34.0,-1,1.0,-4,4.0,0.6,225,86.0,35,0,2.7,229.0,89.0,2,145,0.5,333.0,124.0,0.1,6.9,0.0,461399,3775,389397,14613,1.5,1.1,0.0,0.75,0.75,9.89,0.0,0.07,0.07,0.94,196.4,227.0,91.0,60.5,295.0,97.0,20.0,359.0,123.0,27.6,306.0,104.0,,,,23,,Piero,Hincapié,Hincapie,,,946,0,0,2,11,0,0,0,2,0,0,11,85,,,,0.0,0.19,1.05,1.05,8.09,20,65,37
721,a,100.0,100.0,4.4,561,119.0,0,0.0,-1,1.0,0.0,653,227.0,19,0,2.7,226.0,88.0,0,63,0.5,326.0,122.0,0.1,4.3,0.0,5952,94,5561,47,0.5,0.0,0.15,0.19,0.34,4.42,0.04,0.05,0.09,1.08,98.4,323.0,126.0,13.9,391.0,143.0,10.0,381.0,138.0,12.2,379.0,134.0,,,,23,,Veljko,Milosavljevic,Milosavljević,,,367,0,0,1,6,0,0,0,0,0,0,4,42,,,,0.0,0.25,1.47,0.98,9.56,5,34,13
782,a,,,4.0,650,40.0,0,0.0,0,0.0,0.0,708,82.0,0,0,0.0,555.0,60.0,0,0,0.0,468.0,54.0,0.0,0.0,0.0,1328,324,298,113,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,60.0,0.0,537.0,47.0,0.0,501.0,32.0,0.0,546.0,60.0,,,,23,,Fraser,Forster,Forster,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
799,a,,,4.5,505,311.0,0,0.0,0,0.0,0.0,799,355.0,0,0,0.0,736.0,311.0,0,0,0.0,684.0,279.0,0.0,0.0,0.0,131,75,25,21,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,311.0,0.0,731.0,311.0,0.0,713.0,305.0,0.0,735.0,310.0,,,,23,,Charlie,Stevens,Stevens,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
87,a,100.0,100.0,4.9,292,180.0,0,0.0,-1,1.0,0.1,564,207.0,20,1,1.5,394.0,175.0,0,78,0.5,328.0,143.0,0.1,4.1,0.0,8054,531,14756,117,0.5,0.0,1.1,0.27,1.37,6.87,0.3,0.07,0.37,1.89,93.8,327.0,143.0,90.4,236.0,145.0,97.0,220.0,121.0,28.3,303.0,145.0,,,,23,,Ryan,Christie,Christie,,,328,1,1,0,9,0,0,0,1,0,0,1,37,,,,0.0,0.0,2.47,0.27,10.15,8,11,18
270,a,100.0,100.0,4.7,377,235.0,0,0.0,-3,3.0,0.1,470,160.0,32,1,1.6,377.0,167.0,0,154,2.4,166.0,71.0,0.5,6.8,0.0,18471,511,22222,519,2.4,2.4,0.72,1.08,1.8,15.42,0.07,0.1,0.17,1.43,127.4,290.0,132.0,202.9,121.0,86.0,63.0,272.0,145.0,39.4,253.0,124.0,5.0,,,23,,Will,Hughes,Hughes,,,971,0,1,4,12,0,0,0,4,0,0,11,94,,,,0.0,0.37,1.11,1.02,8.71,17,35,42
92,a,100.0,100.0,4.5,428,256.0,0,0.0,0,0.0,0.1,538,191.0,0,0,0.0,685.0,270.0,0,0,0.0,626.0,231.0,0.0,0.0,0.0,4176,189,19147,96,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,265.0,0.0,677.0,268.0,0.0,655.0,259.0,0.0,681.0,266.0,,,,23,,Romain,Faivre,Faivre,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
273,s,0.0,100.0,5.0,268,162.0,0,0.0,0,0.0,0.6,232,81.0,66,-1,3.1,171.0,72.0,4,330,1.8,224.0,93.0,0.4,13.2,0.0,151815,910,153339,18113,0.0,1.8,0.96,4.72,5.67,27.69,0.05,0.25,0.3,1.44,290.4,152.0,57.0,439.7,23.0,22.0,105.0,211.0,117.0,83.6,77.0,47.0,3.0,,,23,,Adam,Wharton,Wharton,Suspended until 08 Feb,,1726,0,3,6,27,0,0,0,3,1,0,21,206,,,,0.0,0.31,1.41,1.1,10.74,51,47,108
773,a,,,4.0,723,207.0,0,0.0,0,0.0,0.0,741,251.0,0,0,0.0,614.0,241.0,0,0,0.0,530.0,224.0,0.0,0.0,0.0,410,57,255,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,241.0,0.0,598.0,241.0,0.0,565.0,237.0,0.0,606.0,241.0,,,,23,,Dean,Benamar,Benamar,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
306,a,,,4.3,605,351.0,0,0.0,-2,2.0,0.1,513,183.0,0,0,0.0,638.0,241.0,0,0,0.0,567.0,197.0,0.0,0.0,0.0,9904,425,12546,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,232.0,0.0,626.0,237.0,0.0,598.0,224.0,0.0,630.0,233.0,,,,23,,Callum,Bates,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
323,a,,,3.8,804,259.0,0,0.0,-2,2.0,0.1,420,157.0,0,0,0.0,516.0,193.0,0,0,0.0,428.0,172.0,0.0,0.0,0.0,8470,144,16016,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,193.0,0.0,497.0,193.0,0.0,460.0,185.0,0.0,507.0,192.0,,,,23,,Samuel,Amissah,Amissah,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
429,a,,,4.7,378,236.0,-1,1.0,-3,3.0,0.1,537,190.0,0,0,0.0,741.0,315.0,0,0,0.0,690.0,284.0,0.0,0.0,0.0,4009,42,7932,109,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,315.0,0.0,736.0,315.0,0.0,721.0,310.0,0.0,740.0,314.0,,,,23,,Kalvin,Phillips,Phillips,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
299,a,100.0,100.0,6.2,75,49.0,0,0.0,-3,3.0,4.1,84,28.0,75,2,4.4,43.0,18.0,3,306,0.5,338.0,151.0,0.1,12.1,0.0,1616442,49531,2418688,29655,0.5,0.5,3.34,3.04,6.38,20.5,0.21,0.19,0.4,1.29,351.6,99.0,32.0,260.2,85.0,63.0,307.0,51.0,30.0,92.0,60.0,40.0,,,1.0,23,,Iliman,Ndiaye,Ndiaye,,,1433,4,2,6,20,0,0,0,2,0,0,17,154,,,,0.0,0.38,1.26,1.07,9.67,37,18,99
637,i,0.0,0.0,4.2,636,151.0,0,0.0,-3,3.0,0.1,508,183.0,20,0,1.5,386.0,142.0,0,74,0.0,543.0,230.0,0.0,4.8,0.0,6846,54,18976,215,0.0,0.0,0.04,0.21,0.25,17.96,0.0,0.02,0.02,1.7,212.2,209.0,86.0,77.4,258.0,77.0,29.0,333.0,109.0,31.9,286.0,95.0,,,,23,,Toti,Gomes,Toti,Hamstring injury - Unknown return date,,949,0,0,0,25,0,0,0,1,1,0,12,106,,,,0.0,0.0,2.37,1.14,7.97,14,70,37
638,u,0.0,0.0,3.8,785,241.0,0,0.0,-2,2.0,1.1,178,69.0,10,0,1.2,422.0,154.0,0,38,0.0,412.0,157.0,0.0,2.6,0.0,121813,0,242302,7837,0.0,0.0,0.02,0.36,0.38,9.36,0.0,0.08,0.08,1.99,101.4,318.0,124.0,87.8,239.0,69.0,13.0,372.0,133.0,20.3,342.0,118.0,,,,23,,Ki-Jana,Hoever,Hoever,has joined Sheffield United on loan for the rest of the season.,,423,0,0,0,13,0,0,0,0,0,0,6,46,,,,0.0,0.0,2.77,1.28,8.51,13,27,16
658,a,,,4.2,638,88.0,0,0.0,-3,3.0,1.8,141,22.0,0,0,0.0,622.0,60.0,0,0,0.0,545.0,47.0,0.0,0.0,0.0,222773,16350,323533,6333,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,60.0,0.0,609.0,59.0,0.0,578.0,59.0,0.0,615.0,60.0,,,,23,,Nathan,Fraser,Fraser,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
663,a,,,4.9,317,196.0,0,0.0,-6,6.0,0.2,407,137.0,44,1,2.0,321.0,141.0,2,172,3.0,124.0,50.0,0.6,9.0,0.0,19612,700,78589,730,3.0,2.5,3.38,0.61,3.99,15.15,0.27,0.05,0.32,1.23,170.0,251.0,107.0,203.7,119.0,85.0,146.0,147.0,86.0,51.8,189.0,100.0,1.0,1.0,,23,,Jhon,Arias,J.Arias,,,1107,1,0,2,20,0,0,0,1,0,0,14,123,,,,0.0,0.16,1.63,1.14,10.0,42,24,57
748,i,0.0,0.0,4.9,298,184.0,0,0.0,-1,1.0,0.0,793,350.0,0,0,0.0,750.0,320.0,0,0,0.0,708.0,296.0,0.0,0.0,0.0,154,7,189,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,320.0,0.0,746.0,320.0,0.0,736.0,317.0,0.0,749.0,319.0,,,,23,,Josh,Dasilva,Dasilva,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
797,a,,,4.5,484,69.0,0,0.0,0,0.0,0.0,762,90.0,0,0,0.0,721.0,76.0,0,0,0.0,667.0,64.0,0.0,0.0,0.0,398,229,88,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,76.0,0.0,715.0,75.0,0.0,697.0,75.0,0.0,719.0,76.0,,,,23,,Kaye,Furo,Furo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
175,a,,,4.4,551,330.0,0,0.0,-1,1.0,0.1,510,180.0,1,0,1.0,450.0,201.0,0,3,0.0,603.0,218.0,0.0,0.2,0.0,10873,160,13693,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,253.0,0.0,656.0,257.0,0.0,631.0,246.0,0.0,661.0,254.0,,,,23,,Joe,Knight,Knight,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
793,a,,,4.0,711,195.0,0,0.0,0,0.0,0.0,748,255.0,0,0,0.0,605.0,232.0,0,0,0.0,521.0,215.0,0.0,0.0,0.0,405,144,121,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,232.0,0.0,589.0,232.0,0.0,555.0,227.0,0.0,596.0,231.0,,,,23,,George,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
798,a,,,4.0,689,178.0,0,0.0,0,0.0,0.0,784,262.0,0,0,0.0,587.0,219.0,0,0,0.0,501.0,200.0,0.0,0.0,0.0,104,53,19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,219.0,0.0,571.0,219.0,0.0,536.0,213.0,0.0,578.0,218.0,,,,23,,Danny,Imray,Imray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
646,a,100.0,100.0,5.3,199,124.0,0,0.0,-2,2.0,0.1,471,161.0,57,3,2.6,248.0,105.0,1,296,2.8,146.0,59.0,0.5,10.8,0.0,15551,1964,20070,951,2.8,2.3,0.77,1.12,1.89,25.0,0.04,0.06,0.1,1.28,280.0,158.0,61.0,250.4,90.0,67.0,108.0,205.0,112.0,64.3,137.0,75.0,,,,23,,João Victor,Gomes da Silva,Gomes,,,1754,0,0,2,34,0,0,0,7,0,0,20,243,,,,0.0,0.1,1.74,1.03,12.47,61,62,120
8,a,100.0,100.0,6.3,69,2.0,0,0.0,8,-8.0,27.8,12,3.0,110,1,5.0,16.0,7.0,7,389,3.8,89.0,32.0,0.6,17.5,0.0,5828401,143100,3047760,181566,4.8,4.8,4.16,0.88,5.04,12.27,0.21,0.04,0.25,0.61,380.8,85.0,38.0,281.7,77.0,17.0,323.0,47.0,1.0,98.9,52.0,7.0,,,,23,,Jurriën,Timber,J.Timber,,,1819,2,4,10,15,0,0,0,3,0,0,20,138,,,,0.0,0.49,0.74,0.99,5.34,48,60,68
242,a,100.0,75.0,4.9,311,193.0,0,0.0,-1,1.0,2.2,122,42.0,76,1,4.8,21.0,10.0,10,295,0.2,385.0,176.0,0.0,15.5,0.0,1534222,27599,1802414,21866,0.2,0.2,1.59,2.8,4.39,17.72,0.11,0.19,0.3,1.22,293.6,148.0,55.0,323.9,51.0,43.0,189.0,109.0,64.0,80.6,83.0,51.0,2.0,,,23,,Kiernan,Dewsbury-Hall,Dewsbury-Hall,,,1302,4,3,6,16,0,0,0,5,0,0,15,113,,,,0.0,0.41,1.11,1.04,7.81,28,28,57
