gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,tournament
8.0,2025-10-21T19:00:00+00:00,,,0.0,3.0,4.0,,True,25-26-champions-league-benfica-vs-newcastle-united,/matches/benfica-vs-newcastle-united/3bh9xp#4947189,48,52,2.63,0.33,19.0,7.0,10.0,2.0,5.0,1.0,3.0,1.0,352.0,315.0,84.0,81.0,16.0,7.0,12.0,8.0,1.29,0.31,1.34,0.02,2.63,0.33,3.16,0.2,4.0,3.0,5.0,2.0,0.0,1.0,13.0,2.0,6.0,5.0,417.0,388.0,171.0,204.0,181.0,111.0,22.0,20.0,56.0,38.0,7.0,1.0,35.0,6.0,14.0,18.0,38.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,14.0,16.0,75,64,10.0,10.0,2.0,4.0,24.0,18.0,2.0,7.0,44.0,50.0,28.0,39.0,42.0,58.0,16.0,11.0,59.0,41.0,7.0,7.0,70.0,54.0,,True,True,champions-league
8.0,2025-10-21T19:00:00+00:00,43.0,1985.63,2.0,0.0,,,True,25-26-champions-league-manchester-city-vs-villarreal,/matches/manchester-city-vs-villarreal/2voauf#4947161,66,34,1.28,1.34,11.0,10.0,2.0,7.0,2.0,5.0,2.0,3.0,282.0,623.0,84.0,93.0,17.0,15.0,1.0,3.0,0.9,1.34,0.39,0.0,1.28,1.34,0.44,2.58,7.0,2.0,2.0,1.0,1.0,0.0,7.0,7.0,4.0,3.0,335.0,672.0,146.0,328.0,136.0,295.0,17.0,17.0,40.0,59.0,5.0,3.0,33.0,25.0,10.0,10.0,20.0,31.0,0.0,0.0,4.0,2.0,0.0,0.0,17.0,14.0,64,59,9.0,4.0,1.0,2.0,14.0,22.0,5.0,2.0,35.0,49.0,32.0,40.0,44.0,56.0,3.0,9.0,25.0,75.0,1.0,10.0,9.0,50.0,,True,True,champions-league
8.0,2025-10-22T19:00:00+00:00,6.0,1802.35,0.0,0.0,,,True,25-26-champions-league-tottenham-hotspur-vs-monaco,/matches/tottenham-hotspur-vs-monaco/2syl0t#4947221,44,56,2.45,0.88,23.0,11.0,8.0,2.0,5.0,1.0,5.0,1.0,382.0,284.0,84.0,82.0,13.0,12.0,5.0,4.0,2.26,0.5,0.19,0.37,2.45,0.88,2.68,0.53,8.0,5.0,7.0,4.0,0.0,0.0,19.0,7.0,4.0,4.0,456.0,347.0,151.0,151.0,231.0,133.0,16.0,20.0,44.0,44.0,4.0,5.0,22.0,23.0,21.0,23.0,43.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,16.0,63,67,10.0,8.0,4.0,7.0,19.0,28.0,2.0,8.0,65.0,46.0,47.0,35.0,57.0,43.0,18.0,11.0,62.0,38.0,12.0,7.0,71.0,47.0,,True,True,champions-league
8.0,2025-10-22T19:00:00+00:00,14.0,1965.83,5.0,1.0,,,True,25-26-champions-league-liverpool-vs-eintracht-frankfurt,/matches/liverpool-vs-eintracht-frankfurt/2tgd7s#4947140,65,35,0.33,3.21,4.0,18.0,1.0,14.0,0.0,10.0,0.0,6.0,312.0,642.0,82.0,92.0,4.0,5.0,2.0,10.0,0.31,2.42,0.01,0.79,0.33,3.21,0.37,3.6,2.0,3.0,1.0,1.0,0.0,1.0,3.0,15.0,1.0,3.0,382.0,699.0,192.0,203.0,120.0,439.0,13.0,23.0,34.0,61.0,0.0,6.0,0.0,26.0,7.0,16.0,7.0,38.0,1.0,3.0,2.0,0.0,0.0,0.0,13.0,7.0,29,38,11.0,6.0,1.0,1.0,26.0,14.0,9.0,0.0,26.0,27.0,22.0,20.0,52.0,48.0,4.0,7.0,36.0,64.0,4.0,9.0,57.0,50.0,,True,True,champions-league
8.0,2025-10-22T19:00:00+00:00,,,1.0,5.0,8.0,1933.91,True,25-26-champions-league-ajax-vs-chelsea,/matches/chelsea-vs-ajax/2ej0n1#4947112,34,66,3.65,1.05,22.0,2.0,10.0,1.0,5.0,1.0,2.0,0.0,557.0,241.0,93.0,77.0,15.0,6.0,11.0,0.0,1.06,0.26,1.01,0.0,2.07,0.26,3.38,0.66,5.0,0.0,7.0,1.0,0.0,0.0,14.0,2.0,8.0,0.0,601.0,314.0,136.0,201.0,421.0,40.0,11.0,15.0,65.0,27.0,5.0,0.0,25.0,0.0,6.0,13.0,37.0,8.0,3.0,1.0,2.0,1.0,0.0,1.0,13.0,23.0,39,62,8.0,9.0,1.0,7.0,7.0,25.0,0.0,5.0,39.0,50.0,25.0,43.0,37.0,63.0,14.0,7.0,67.0,33.0,7.0,6.0,39.0,55.0,,True,True,champions-league
