match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-champions-league-ajax-vs-chelsea,away,,F. Jørgensen,20,G,13.3,50.7
25-26-champions-league-ajax-vs-chelsea,away,,R. Walsh,24,M,72.2,27.8
25-26-champions-league-ajax-vs-chelsea,away,,M. Guiu,9,F,78.3,45.6
25-26-champions-league-ajax-vs-chelsea,away,237,Enzo,32,M,60.3,51.9
25-26-champions-league-ajax-vs-chelsea,away,243,George,41,F,76.7,26.9
25-26-champions-league-ajax-vs-chelsea,away,226,Chalobah,47,D,52.9,56.2
25-26-champions-league-ajax-vs-chelsea,away,,M. Caicedo,55,M,54.6,35.5
25-26-champions-league-ajax-vs-chelsea,away,,J. Gittens,52,M,74.7,82.4
25-26-champions-league-ajax-vs-chelsea,away,230,Fofana,112,D,50.4,31.4
25-26-champions-league-ajax-vs-chelsea,away,,A. Santos,59,M,60.9,54.7
25-26-champions-league-ajax-vs-chelsea,away,233,Acheampong,62,D,62.2,29.3
25-26-champions-league-ajax-vs-chelsea,away,244,Lavia,69,M,56.0,58.3
25-26-champions-league-ajax-vs-chelsea,away,232,Tosin,54,D,42.3,53.3
25-26-champions-league-ajax-vs-chelsea,away,168,Buonanotte,65,M,65.0,49.4
25-26-champions-league-ajax-vs-chelsea,away,,Estêvão,80,M,81.7,28.2
25-26-champions-league-ajax-vs-chelsea,away,672,Hato,89,D,51.3,71.6
25-26-champions-league-ajax-vs-chelsea,home,,A. Gaaei,8,D,47.0,14.4
25-26-champions-league-ajax-vs-chelsea,home,,K. Fitz-Jim,9,M,36.3,65.6
25-26-champions-league-ajax-vs-chelsea,home,,K. Taylor,13,M,39.2,77.2
25-26-champions-league-ajax-vs-chelsea,home,,W. Weghorst,28,F,49.4,55.1
25-26-champions-league-ajax-vs-chelsea,home,,O. Gloukh,9,M,50.2,68.5
25-26-champions-league-ajax-vs-chelsea,home,,D. Klaassen,27,M,27.4,55.9
25-26-champions-league-ajax-vs-chelsea,home,394,McConnell,34,M,30.1,48.2
25-26-champions-league-ajax-vs-chelsea,home,,R. Moro,42,M,53.4,24.5
25-26-champions-league-ajax-vs-chelsea,home,,M. Godts,33,F,52.9,68.2
25-26-champions-league-ajax-vs-chelsea,home,,K. Itakura,44,D,23.7,29.9
25-26-champions-league-ajax-vs-chelsea,home,,L. Rosa,47,D,32.5,13.6
25-26-champions-league-ajax-vs-chelsea,home,,Y. Regeer,10,M,31.4,53.7
25-26-champions-league-ajax-vs-chelsea,home,,J. Šutalo,54,D,21.2,61.7
25-26-champions-league-ajax-vs-chelsea,home,,J. Mokio,42,M,33.5,66.4
25-26-champions-league-ajax-vs-chelsea,home,,R. Pasveer,91,G,8.8,51.2
25-26-champions-league-ajax-vs-chelsea,home,,Y. Baas,86,D,23.0,82.2
