player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
33,25-26-europa-league-aston-villa-vs-feyenoord,90,0,0,0,0.0,0.0,0,0,0,0,57,38,0.0,0.0,0,0,0.0,8,0.0,0,0,7,0,1,0,0,1,0,0,0.0,1,0.0,1,0,8,0,0.94,0.94,0,38,8,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,25-26-europa-league-aston-villa-vs-feyenoord,90,0,1,0,0.0,0.03,0,1,0,0,78,61,0.0,1.0,2,0,0.0,2,0.0,0,2,8,1,3,3,0,7,3,4,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,25-26-europa-league-aston-villa-vs-feyenoord,71,1,0,1,0.05,0.04,1,1,0,2,46,22,0.0,1.0,4,0,0.0,0,0.0,0,1,3,1,2,1,2,6,7,6,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0.41,3,0,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,25-26-europa-league-aston-villa-vs-feyenoord,86,1,0,2,0.29,0.02,1,0,0,1,64,49,0.0,0.0,6,0,0.0,2,0.0,0,1,7,0,1,0,0,1,2,1,0.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.54,0,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,25-26-europa-league-aston-villa-vs-feyenoord,90,0,0,0,0.0,0.06,0,6,0,5,55,29,0.0,1.0,7,0,0.0,1,0.0,0,0,2,0,1,0,0,8,3,8,0.0,0,0.0,2,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,25-26-europa-league-aston-villa-vs-feyenoord,90,0,0,0,0.0,0.01,0,1,0,0,97,79,0.0,0.0,8,0,0.0,2,0.0,0,0,4,2,5,1,0,4,2,3,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,25-26-europa-league-aston-villa-vs-feyenoord,77,0,0,1,0.01,0.34,0,1,0,1,51,19,0.0,1.0,2,0,0.0,0,0.0,0,0,3,1,5,3,1,4,5,3,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,77,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,25-26-europa-league-aston-villa-vs-feyenoord,86,0,0,0,0.0,0.01,0,0,0,1,53,35,0.0,0.0,1,0,0.0,2,0.0,0,1,2,0,1,0,1,4,1,4,0.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,25-26-europa-league-aston-villa-vs-feyenoord,90,0,0,1,0.27,0.01,0,0,1,4,37,19,0.0,0.0,7,0,0.0,0,0.0,0,0,3,0,0,0,0,4,4,3,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,2,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,25-26-europa-league-aston-villa-vs-feyenoord,90,0,0,0,0.0,0.01,0,0,0,0,75,61,0.0,0.0,2,0,0.0,4,0.0,0,0,3,2,4,3,0,1,5,1,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
