match_id,team_side,team_code,player_id,player_name,position,jersey_number,is_starting,formation,lineup_status
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,M. Ingram,G,21,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,M. Phillips,D,10,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,B. Spencer,D,15,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,E. Moore,D,5,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,S. Long,D,2,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,J. Currie,D,26,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,S. Mills,M,17,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,W. Vaulks,M,4,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,C. Brannagan,M,8,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,P. Płacheta,M,7,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,M. Harris,F,9,True,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,L. Sibley,M,18,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,L. Harris,M,12,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,B. De Keersmaecker,M,14,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,N. Prelec,F,16,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,T. Bradshaw,F,20,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,J. Cumming,G,1,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,H. ter Avest,D,24,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,T. Goodrham,F,19,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,away,,,L. Snowden,M,49,False,5-4-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,138,J. Steele,G,23,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,152,J. Veltman,D,34,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,144,D. Coppola,D,42,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,143,O. Boscagli,D,21,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,,I. Júlio,D,3,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,170,J. Milner,M,20,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,163,J. Hinshelwood,M,13,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,795,H. Howell,M,53,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,,D. Gómez,M,25,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,148,F. Kadıoğlu,M,24,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,162,B. Gruda,F,8,True,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,172,T. Watson,F,14,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,167,C. Baleba,M,17,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,180,S. Tzimas,F,9,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,156,C. Tasker,D,51,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,181,C. Kostoulas,F,19,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,140,T. McGill,G,38,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,150,T. Lamptey,D,2,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,761,F. Simmonds,D,54,False,4-2-3-1,confirmed
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,home,36,164,M. O'Riley,M,33,False,4-2-3-1,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,183,M. Weiss,G,13,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,197,O. Sonne,D,22,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,199,J. Worrall,D,4,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,193,B. Humphreys,D,12,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,,L. Pires,D,23,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,206,M. Edwards,M,10,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,209,J. Laurent,M,29,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,211,A. Ramsey,M,21,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,210,L. Tchaouna,M,17,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,680,A. Broja,F,27,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,215,Z. Flemming,F,19,True,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,198,A. Tuanzebe,D,6,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,213,J. Banel,F,34,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,218,A. Barnes,F,35,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,,M. Trésor,F,31,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,185,V. Hladký,G,32,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,188,H. Delcroix,D,44,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,,M. Leuluai ,M,53,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,,T. Tweedy,F,42,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,away,90,776,O. Pimlott,M,54,False,4-4-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,J. Vickers,G,31,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,J. Rooney,D,21,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,D. Sanderson,D,28,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,C. Forsyth,D,3,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,J. Ward,M,23,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,E. Adams,M,32,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,B. Osborn,M,8,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,B. Clark,M,42,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,C. Elder,M,20,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,R. Brewster,F,10,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,K. Jackson,F,19,True,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,M. Clarke,D,5,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,L. Thompson,M,16,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,A. Weimann,F,14,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,D. Brown,F,39,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,K. Wilson,D,2,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,R. O'Donnell,G,12,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,R. Nyambe,D,24,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,K. Goudmijn,M,17,False,3-5-2,confirmed
25-26-efl-cup-derby-county-vs-burnley,home,,,L. Wheeldon,F,48,False,3-5-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,528,A. Patterson,G,1,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,537,N. Huggins,D,2,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,694,N. Mukiele,D,20,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,678,A. Masuaku,D,26,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,557,H. Jones,D,50,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,551,C. Rigg,M,11,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,549,D. Neil,M,4,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,547,E. Le Fée,M,28,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,545,P. Roberts,M,10,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,,M. Guiu,F,9,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,560,W. Isidor,F,18,True,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,774,J. Jones,D,51,False,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,546,M. Aleksić,F,30,False,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,542,J. Seelt,D,23,False,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,529,S. Moore,G,21,False,4-4-2,confirmed
25-26-efl-cup-huddersfield-town-vs-sunderland,away,56,,B. Middlemas,M,55,False,4-4-2,confirmed
