match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-efl-cup-arsenal-vs-port-vale,away,,M. Clark,9,M,69.3,13.1
25-26-efl-cup-arsenal-vs-port-vale,away,,R. Paton,12,F,65.3,43.8
25-26-efl-cup-arsenal-vs-port-vale,away,,R. Walters,22,M,51.1,57.6
25-26-efl-cup-arsenal-vs-port-vale,away,,J. Stockley,7,F,66.5,43.0
25-26-efl-cup-arsenal-vs-port-vale,away,,G. Hall,23,M,64.9,24.3
25-26-efl-cup-arsenal-vs-port-vale,away,,B. Garrity,4,M,72.2,62.0
25-26-efl-cup-arsenal-vs-port-vale,away,,J. Debrah,38,D,49.7,23.7
25-26-efl-cup-arsenal-vs-port-vale,away,,J. Gauci,34,G,12.9,50.4
25-26-efl-cup-arsenal-vs-port-vale,away,,R. Croasdale,28,M,55.7,37.1
25-26-efl-cup-arsenal-vs-port-vale,away,,J. Lawrence-Gabriel,36,D,50.3,16.4
25-26-efl-cup-arsenal-vs-port-vale,away,,C. Humphreys,43,D,37.0,46.2
25-26-efl-cup-arsenal-vs-port-vale,away,,J. Headley,55,M,35.6,81.3
25-26-efl-cup-arsenal-vs-port-vale,away,,R. Curtis,44,M,58.4,65.2
25-26-efl-cup-arsenal-vs-port-vale,away,,F. Ojo,2,M,68.9,25.1
25-26-efl-cup-arsenal-vs-port-vale,away,,D. Cole,7,F,36.8,84.3
25-26-efl-cup-arsenal-vs-port-vale,away,,C. Hall,49,D,42.4,68.3
25-26-efl-cup-arsenal-vs-port-vale,home,21,Rice,15,M,55.6,44.8
25-26-efl-cup-arsenal-vs-port-vale,home,20,Trossard,9,F,67.6,84.3
25-26-efl-cup-arsenal-vs-port-vale,home,,K. Arrizabalaga,48,G,14.2,55.3
25-26-efl-cup-arsenal-vs-port-vale,home,,G. Martinelli,42,F,68.0,84.5
25-26-efl-cup-arsenal-vs-port-vale,home,700,Dowman,26,M,62.4,21.5
25-26-efl-cup-arsenal-vs-port-vale,home,662,Mosquera,122,D,36.2,59.5
25-26-efl-cup-arsenal-vs-port-vale,home,,B. White,91,D,50.0,18.1
25-26-efl-cup-arsenal-vs-port-vale,home,24,Nørgaard,112,M,49.6,45.3
25-26-efl-cup-arsenal-vs-port-vale,home,,G. Magalhaes,39,D,34.3,75.1
25-26-efl-cup-arsenal-vs-port-vale,home,16,Saka,58,F,69.3,17.6
25-26-efl-cup-arsenal-vs-port-vale,home,10,Lewis-Skelly,103,D,48.2,78.1
25-26-efl-cup-arsenal-vs-port-vale,home,266,Eze,58,M,56.8,67.3
25-26-efl-cup-arsenal-vs-port-vale,home,6,Saliba,142,D,32.6,38.4
25-26-efl-cup-arsenal-vs-port-vale,home,,M. Merino,50,M,54.8,40.6
25-26-efl-cup-arsenal-vs-port-vale,home,666,Gyökeres,8,F,49.1,60.7
25-26-efl-cup-arsenal-vs-port-vale,home,25,Nwaneri,94,M,52.6,34.9
25-26-efl-cup-cambridge-united-vs-fulham,away,727,Chukwueze,19,F,55.9,56.0
25-26-efl-cup-cambridge-united-vs-fulham,away,330,Berge,8,M,35.4,31.7
25-26-efl-cup-cambridge-united-vs-fulham,away,329,Wilson,10,M,51.8,23.6
25-26-efl-cup-cambridge-united-vs-fulham,away,,J. King,26,M,59.3,37.4
25-26-efl-cup-cambridge-united-vs-fulham,away,,R. Muniz,10,F,66.2,43.3
25-26-efl-cup-cambridge-united-vs-fulham,away,336,Reed,99,M,55.5,60.9
25-26-efl-cup-cambridge-united-vs-fulham,away,,J. Cuenca,116,D,41.6,68.3
25-26-efl-cup-cambridge-united-vs-fulham,away,316,Robinson,110,D,50.1,87.3
25-26-efl-cup-cambridge-united-vs-fulham,away,320,Diop,110,D,38.1,34.3
25-26-efl-cup-cambridge-united-vs-fulham,away,,R. Jiménez,46,F,61.6,53.0
25-26-efl-cup-cambridge-united-vs-fulham,away,331,Cairney,112,M,51.4,50.5
25-26-efl-cup-cambridge-united-vs-fulham,away,,A. Traoré,45,F,66.6,25.7
25-26-efl-cup-cambridge-united-vs-fulham,away,325,Smith Rowe,58,M,58.7,55.4
25-26-efl-cup-cambridge-united-vs-fulham,away,664,Lecomte,47,G,12.6,47.9
25-26-efl-cup-cambridge-united-vs-fulham,away,,Kevin,80,M,69.5,82.2
25-26-efl-cup-cambridge-united-vs-fulham,away,319,Castagne,78,D,45.5,19.6
25-26-efl-cup-cambridge-united-vs-fulham,home,,B. Knight,13,M,67.6,21.3
25-26-efl-cup-cambridge-united-vs-fulham,home,,A. Mayor,16,M,51.3,65.3
25-26-efl-cup-cambridge-united-vs-fulham,home,,E. Kachunga,15,F,69.6,39.5
25-26-efl-cup-cambridge-united-vs-fulham,home,,D. Ball,22,M,53.1,41.4
25-26-efl-cup-cambridge-united-vs-fulham,home,,K. Kouassi,22,F,70.0,40.9
25-26-efl-cup-cambridge-united-vs-fulham,home,,P. Mpanzu,26,M,55.7,44.2
25-26-efl-cup-cambridge-united-vs-fulham,home,,S. Lavery,32,F,59.4,45.2
25-26-efl-cup-cambridge-united-vs-fulham,home,,J. Brophy,33,M,50.7,19.5
25-26-efl-cup-cambridge-united-vs-fulham,home,,Z. Bradshaw,36,D,50.1,76.2
25-26-efl-cup-cambridge-united-vs-fulham,home,,S. McLoughlin,34,M,49.6,54.5
25-26-efl-cup-cambridge-united-vs-fulham,home,,Z. I. Rossi,41,D,34.3,52.4
25-26-efl-cup-cambridge-united-vs-fulham,home,,K. Smith,32,M,48.0,41.3
25-26-efl-cup-cambridge-united-vs-fulham,home,,M. Jobe,39,D,32.5,33.5
25-26-efl-cup-cambridge-united-vs-fulham,home,,S. Kaikai,14,F,72.2,59.0
25-26-efl-cup-cambridge-united-vs-fulham,home,,J. Eastwood,46,G,9.4,45.9
25-26-efl-cup-cambridge-united-vs-fulham,home,,L. Bennett,53,D,27.4,15.0
25-26-efl-cup-chelsea-vs-lincoln-city,away,,Z. Jeacock,40,G,12.1,51.9
25-26-efl-cup-chelsea-vs-lincoln-city,away,,T. Bayliss,21,M,51.1,43.4
25-26-efl-cup-chelsea-vs-lincoln-city,away,,B. House,28,M,64.6,33.2
25-26-efl-cup-chelsea-vs-lincoln-city,away,,T. Darikwa,46,D,43.1,28.8
25-26-efl-cup-chelsea-vs-lincoln-city,away,,R. Street,31,F,73.7,50.6
25-26-efl-cup-chelsea-vs-lincoln-city,away,,V. Ivan,33,M,55.4,56.3
25-26-efl-cup-chelsea-vs-lincoln-city,away,,F. Draper,35,F,69.3,51.7
25-26-efl-cup-chelsea-vs-lincoln-city,away,,L. Montsma,41,D,43.4,30.7
25-26-efl-cup-chelsea-vs-lincoln-city,away,,S. Bradley,57,D,46.7,58.4
25-26-efl-cup-chelsea-vs-lincoln-city,away,,R. Hackett-Fairchild,18,M,65.6,30.4
25-26-efl-cup-chelsea-vs-lincoln-city,away,,R. Towler,37,D,46.7,75.3
25-26-efl-cup-chelsea-vs-lincoln-city,away,,J. Collins,11,F,56.6,55.4
25-26-efl-cup-chelsea-vs-lincoln-city,away,,J. Obikwu,8,F,71.0,58.1
25-26-efl-cup-chelsea-vs-lincoln-city,away,,C. McGrandles,46,M,53.6,52.9
25-26-efl-cup-chelsea-vs-lincoln-city,away,,F. Okoronkwo,7,F,65.2,72.7
25-26-efl-cup-chelsea-vs-lincoln-city,away,,T. Hamer,69,D,64.5,60.1
25-26-efl-cup-chelsea-vs-lincoln-city,home,,Estêvão,27,M,58.2,24.3
25-26-efl-cup-chelsea-vs-lincoln-city,home,,M. Cucurella,23,D,48.3,63.6
25-26-efl-cup-chelsea-vs-lincoln-city,home,,P. Neto,21,M,57.7,76.1
25-26-efl-cup-chelsea-vs-lincoln-city,home,243,George,29,F,62.7,57.5
25-26-efl-cup-chelsea-vs-lincoln-city,home,,J. Gittens,40,M,64.2,46.7
25-26-efl-cup-chelsea-vs-lincoln-city,home,,A. Garnacho,30,F,50.7,53.1
25-26-efl-cup-chelsea-vs-lincoln-city,home,672,Hato,104,D,39.2,76.4
25-26-efl-cup-chelsea-vs-lincoln-city,home,,S. Mheuka,11,F,55.2,46.7
25-26-efl-cup-chelsea-vs-lincoln-city,home,226,Chalobah,130,D,31.3,28.4
25-26-efl-cup-chelsea-vs-lincoln-city,home,230,Fofana,117,D,28.8,60.2
25-26-efl-cup-chelsea-vs-lincoln-city,home,,R. Walsh,1,M,62.4,37.4
25-26-efl-cup-chelsea-vs-lincoln-city,home,,F. Jørgensen,63,G,11.0,46.5
25-26-efl-cup-chelsea-vs-lincoln-city,home,237,Enzo,74,M,48.9,68.4
25-26-efl-cup-chelsea-vs-lincoln-city,home,168,Buonanotte,51,M,52.3,40.5
25-26-efl-cup-chelsea-vs-lincoln-city,home,228,Gusto,126,D,42.8,21.6
25-26-efl-cup-chelsea-vs-lincoln-city,home,,A. Santos,83,M,35.7,46.8
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,B. Radulović,9,F,60.0,49.0
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,L. Castledine,17,M,49.3,24.2
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,A. May,10,F,73.5,63.6
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,D. Charles,10,F,47.8,50.2
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,Z. Redmond,24,F,36.7,78.0
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,D. Kasumu,32,M,34.4,63.4
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,J. Feeney,32,D,28.2,34.7
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,M. Harness,31,M,37.4,21.4
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,B. Wiles,41,M,46.1,69.4
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,L. Nicholls,40,G,8.8,47.3
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,L. Sørensen,35,D,37.7,12.9
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,J. Smith-Sway,19,D,36.1,24.3
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,M. Wallace,61,D,27.4,57.4
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,S. Roughan,65,D,29.6,82.5
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,C. Ashia,19,M,44.7,84.9
25-26-efl-cup-manchester-city-vs-huddersfield-town,away,,D. Vost,37,M,33.5,37.6
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,427,Reijnders,8,M,65.1,77.9
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,764,Heskey,4,F,84.3,77.8
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,429,Phillips,11,M,45.3,53.5
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,182,Trafford,28,G,14.5,51.6
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,409,Stones,122,D,45.6,39.3
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,,J. Heskey,11,F,41.9,37.6
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,411,O'Reilly,74,D,58.3,81.3
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,739,Mukasa,53,M,69.6,49.6
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,405,Aké,137,D,41.9,72.2
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,,Savinho,82,M,76.0,80.6
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,424,Bobb,90,M,75.0,18.5
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,410,Lewis,60,D,58.1,51.2
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,414,Foden,85,M,69.7,51.4
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,407,Matheus N.,150,D,58.7,23.3
25-26-efl-cup-manchester-city-vs-huddersfield-town,home,,N. González,101,M,59.2,55.2
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,A. Fisher,45,G,11.0,46.7
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,G. Franco,38,M,58.3,38.1
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,J. Tymon,27,D,43.5,83.1
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,I. Samuels-Smith,54,D,47.6,86.4
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,Ž. Vipotnik,5,F,73.8,43.0
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,C. Burgess,108,D,38.3,67.0
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,L. Cullen,2,F,84.7,77
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,M. Yalcouyé,65,M,56.5,71.6
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,A. Idah,28,F,62.3,45.5
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,M. Widell,22,M,52.8,55.7
25-26-efl-cup-nottingham-forest-vs-swansea-city,away,,Ronald,9,M,71.5,22.8
