gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,tournament
10.0,2025-11-04T20:00:00+00:00,,,0.0,1.0,14.0,1965.83,True,25-26-champions-league-real-madrid-vs-liverpool,/matches/real-madrid-vs-liverpool/2gxhcg#4947117,61,39,2.51,0.45,17.0,8.0,9.0,2.0,4.0,1.0,3.0,1.0,256.0,461.0,77.0,87.0,16.0,11.0,4.0,2.0,1.62,0.45,0.89,0.0,2.51,0.45,1.76,0.22,3.0,4.0,5.0,2.0,0.0,0.0,9.0,3.0,8.0,5.0,332.0,531.0,114.0,206.0,142.0,255.0,14.0,15.0,31.0,39.0,5.0,0.0,42.0,0.0,22.0,11.0,29.0,25.0,2.0,0.0,1.0,4.0,0.0,0.0,13.0,18.0,72,62,12.0,6.0,2.0,4.0,9.0,29.0,2.0,8.0,46.0,56.0,36.0,46.0,44.0,56.0,10.0,10.0,50.0,50.0,12.0,12.0,48.0,71.0,,True,True,champions-league
10.0,2025-11-04T20:00:00+00:00,,,0.0,4.0,6.0,1802.35,True,25-26-champions-league-fc-københavn-vs-tottenham-hotspur,/matches/fc-kobenhavn-vs-tottenham-hotspur/2dt4lf#4947220,39,61,3.32,0.35,14.0,12.0,6.0,4.0,8.0,0.0,5.0,0.0,462.0,265.0,88.0,82.0,10.0,11.0,3.0,6.0,2.47,0.17,0.06,0.18,2.53,0.35,2.81,0.87,7.0,6.0,1.0,2.0,2.0,0.0,11.0,6.0,3.0,6.0,526.0,322.0,229.0,143.0,233.0,122.0,30.0,12.0,63.0,43.0,5.0,7.0,45.0,37.0,13.0,13.0,34.0,22.0,1.0,1.0,1.0,3.0,1.0,0.0,11.0,19.0,47,82,9.0,9.0,2.0,1.0,16.0,20.0,4.0,2.0,47.0,41.0,37.0,29.0,56.0,44.0,10.0,12.0,45.0,55.0,17.0,0.0,59.0,0.0,,True,True,champions-league
10.0,2025-11-04T17:45:00+00:00,3.0,2069.87,3.0,0.0,,,True,25-26-champions-league-arsenal-vs-slavia-prague,/matches/slavia-prague-vs-arsenal/2kcjkf#4947176,57,43,0.47,1.81,9.0,14.0,1.0,8.0,0.0,3.0,0.0,0.0,187.0,274.0,72.0,80.0,24.0,12.0,4.0,7.0,0.41,0.58,0.06,0.44,0.47,1.02,0.12,2.52,5.0,2.0,3.0,4.0,0.0,0.0,6.0,12.0,3.0,2.0,258.0,344.0,101.0,134.0,86.0,140.0,21.0,16.0,46.0,34.0,4.0,4.0,25.0,27.0,15.0,22.0,22.0,25.0,5.0,0.0,3.0,4.0,0.0,0.0,20.0,10.0,50,55,4.0,10.0,3.0,3.0,32.0,20.0,5.0,1.0,49.0,50.0,32.0,36.0,47.0,53.0,17.0,14.0,55.0,45.0,2.0,4.0,29.0,24.0,,True,True,champions-league
10.0,2025-11-05T17:45:00+00:00,8.0,1933.91,2.0,2.0,,,True,25-26-champions-league-chelsea-vs-qarabag-fk,/matches/qarabag-fk-vs-chelsea/28fecp#4947115,61,39,1.63,1.26,9.0,16.0,3.0,4.0,3.0,0.0,2.0,0.0,244.0,436.0,78.0,88.0,9.0,19.0,2.0,8.0,0.84,1.16,0.0,0.11,0.84,1.26,1.76,1.72,3.0,8.0,3.0,4.0,1.0,0.0,7.0,11.0,2.0,5.0,311.0,498.0,151.0,206.0,93.0,230.0,18.0,21.0,35.0,53.0,3.0,2.0,25.0,14.0,14.0,12.0,19.0,33.0,1.0,1.0,2.0,3.0,0.0,0.0,16.0,17.0,59,63,14.0,6.0,3.0,3.0,26.0,12.0,2.0,1.0,46.0,44.0,40.0,33.0,55.0,45.0,6.0,11.0,35.0,65.0,8.0,9.0,50.0,53.0,,True,True,champions-league
10.0,2025-11-05T20:00:00+00:00,,,0.0,2.0,4.0,1874.53,True,25-26-champions-league-athletic-club-vs-newcastle-united,/matches/athletic-club-vs-newcastle-united/2uqdkz#4947245,41,59,1.2,0.58,8.0,12.0,4.0,5.0,3.0,0.0,2.0,0.0,419.0,264.0,81.0,74.0,11.0,13.0,2.0,5.0,1.02,0.5,0.18,0.08,1.2,0.58,0.91,1.04,2.0,4.0,2.0,3.0,0.0,2.0,7.0,7.0,1.0,5.0,516.0,358.0,293.0,137.0,126.0,127.0,30.0,18.0,54.0,33.0,3.0,3.0,30.0,18.0,20.0,26.0,20.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,18.0,19.0,89,39,8.0,12.0,3.0,1.0,19.0,12.0,5.0,2.0,57.0,41.0,37.0,34.0,52.0,48.0,20.0,7.0,74.0,26.0,7.0,6.0,54.0,32.0,,True,True,champions-league
10.0,2025-11-05T20:00:00+00:00,,,1.0,4.0,43.0,1985.63,True,25-26-champions-league-borussia-dortmund-vs-manchester-city,/matches/manchester-city-vs-borussia-dortmund/2r3sj0#4947132,50,50,1.98,1.02,18.0,12.0,11.0,4.0,2.0,1.0,1.0,0.0,416.0,413.0,87.0,88.0,11.0,17.0,4.0,4.0,1.64,0.76,0.33,0.27,1.98,1.02,3.39,1.01,5.0,5.0,2.0,3.0,0.0,0.0,12.0,9.0,6.0,3.0,478.0,472.0,255.0,215.0,161.0,198.0,18.0,25.0,56.0,52.0,2.0,4.0,20.0,19.0,15.0,10.0,39.0,27.0,3.0,0.0,2.0,1.0,0.0,0.0,12.0,15.0,47,42,8.0,6.0,3.0,2.0,21.0,17.0,3.0,8.0,52.0,37.0,41.0,30.0,58.0,42.0,11.0,7.0,61.0,39.0,13.0,5.0,59.0,56.0,,True,True,champions-league
