match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-efl-cup-crystal-palace-vs-arsenal,away,17,Ødegaard,28,M,53.0,49.2
25-26-efl-cup-crystal-palace-vs-arsenal,away,16,Saka,15,F,65.9,20.3
25-26-efl-cup-crystal-palace-vs-arsenal,away,20,Trossard,28,F,66.7,76.2
25-26-efl-cup-crystal-palace-vs-arsenal,away,,G. Jesus,45,F,72.4,50.1
25-26-efl-cup-crystal-palace-vs-arsenal,away,21,Rice,19,M,74.6,76.4
25-26-efl-cup-crystal-palace-vs-arsenal,away,6,Saliba,110,D,39.2,31.6
25-26-efl-cup-crystal-palace-vs-arsenal,away,24,Nørgaard,103,M,55.0,49.5
25-26-efl-cup-crystal-palace-vs-arsenal,away,7,Calafiori,109,D,45.3,61.1
25-26-efl-cup-crystal-palace-vs-arsenal,away,,G. Martinelli,47,F,76.7,81.5
25-26-efl-cup-crystal-palace-vs-arsenal,away,8,J.Timber,74,D,55.2,26.5
25-26-efl-cup-crystal-palace-vs-arsenal,away,266,Eze,53,M,61.1,69.4
25-26-efl-cup-crystal-palace-vs-arsenal,away,,M. Merino,64,M,55.7,42.5
25-26-efl-cup-crystal-palace-vs-arsenal,away,10,Lewis-Skelly,98,D,51.0,75.7
25-26-efl-cup-crystal-palace-vs-arsenal,away,,K. Arrizabalaga,49,G,15.7,47.0
25-26-efl-cup-crystal-palace-vs-arsenal,away,18,Madueke,46,M,70.5,21.8
25-26-efl-cup-crystal-palace-vs-arsenal,home,284,Nketiah,21,F,38.6,24.0
25-26-efl-cup-crystal-palace-vs-arsenal,home,732,Uche,8,F,55.5,64.1
25-26-efl-cup-crystal-palace-vs-arsenal,home,259,Sosa,1,M,19.8,66.2
25-26-efl-cup-crystal-palace-vs-arsenal,home,723,Canvot,23,D,22.9,18.0
25-26-efl-cup-crystal-palace-vs-arsenal,home,270,Hughes,21,M,47.6,61.5
25-26-efl-cup-crystal-palace-vs-arsenal,home,276,Devenny,26,M,63.2,32.3
25-26-efl-cup-crystal-palace-vs-arsenal,home,263,Clyne,20,D,42.2,16.6
25-26-efl-cup-crystal-palace-vs-arsenal,home,257,Lacroix,54,D,24.6,49.5
25-26-efl-cup-crystal-palace-vs-arsenal,home,,Y. Pino,52,F,50.9,66.0
25-26-efl-cup-crystal-palace-vs-arsenal,home,283,Mateta,47,F,49.9,49.8
25-26-efl-cup-crystal-palace-vs-arsenal,home,254,Benitez,41,G,7.6,49.5
25-26-efl-cup-crystal-palace-vs-arsenal,home,258,Mitchell,47,M,40.4,80.9
25-26-efl-cup-crystal-palace-vs-arsenal,home,261,Richards,49,D,27.9,24.5
25-26-efl-cup-crystal-palace-vs-arsenal,home,,J. Lerma,79,M,38.4,45.7
25-26-efl-cup-crystal-palace-vs-arsenal,home,260,Guéhi,62,D,39.6,71.7
25-26-efl-cup-crystal-palace-vs-arsenal,home,273,Wharton,74,M,42.0,45.3
